NAME	SIZE	ES	NES	NOM_p-val	FDR_q-val	FWER_p-val	RANK_AT_MAX	LEADING_EDGE		
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	15	0.358426	0.8951928	0.65407556	1	1	552	"tags=13%,"	"list=5%,"	signal=14%
GOBP_RNA_MODIFICATION	94	0.25910756	0.8950923	0.65868264	1	1	1626	"tags=20%,"	"list=15%,"	signal=24%
GOBP_RESPONSE_TO_GAMMA_RADIATION	41	0.2922249	0.8949415	0.61538464	1	1	487	"tags=7%,"	"list=5%,"	signal=8%
GOBP_RESPONSE_TO_AMINO_ACID_STARVATION	32	0.26315486	0.89353836	0.6192385	1	1	2927	"tags=38%,"	"list=28%,"	signal=52%
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	68	0.2811907	0.893283	0.6596558	1	1	1669	"tags=24%,"	"list=16%,"	signal=28%
GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	64	0.2646523	0.892971	0.67196816	1	1	1105	"tags=16%,"	"list=10%,"	signal=17%
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	139	0.21244182	0.8928672	0.6859345	1	1	1810	"tags=19%,"	"list=17%,"	signal=23%
GOBP_CELLULAR_RESPONSE_TO_UV	56	0.28919026	0.8928313	0.66413665	1	1	525	"tags=11%,"	"list=5%,"	signal=11%
GOBP_GOLGI_ORGANIZATION	86	0.20864388	0.8923244	0.6045082	1	1	30	"tags=2%,"	"list=0%,"	signal=2%
GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION	16	0.44288903	0.89177203	0.6015326	1	1	1315	"tags=25%,"	"list=12%,"	signal=28%
GOBP_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	16	0.38648048	0.8914076	0.66412216	1	1	1428	"tags=31%,"	"list=13%,"	signal=36%
GOBP_HEART_VALVE_MORPHOGENESIS	41	0.305006	0.89095104	0.66015625	1	1	827	"tags=12%,"	"list=8%,"	signal=13%
GOBP_STEROID_METABOLIC_PROCESS	164	0.2414952	0.89036024	0.802	1	1	2150	"tags=28%,"	"list=20%,"	signal=35%
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	33	0.33503708	0.89030385	0.6264822	1	1	577	"tags=21%,"	"list=5%,"	signal=22%
GOBP_KERATINIZATION	24	0.35494393	0.8898664	0.6898608	1	1	410	"tags=17%,"	"list=4%,"	signal=17%
GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	40	0.29791132	0.8896112	0.6744186	1	1	808	"tags=15%,"	"list=8%,"	signal=16%
GOBP_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	33	0.2951905	0.8895757	0.70119524	1	1	907	"tags=18%,"	"list=9%,"	signal=20%
GOBP_STEROL_METABOLIC_PROCESS	90	0.24588498	0.8885894	0.7587629	1	1	2150	"tags=29%,"	"list=20%,"	signal=36%
GOBP_REGULATION_OF_CYCLASE_ACTIVITY	57	0.30647576	0.8882989	0.67572814	1	1	1714	"tags=28%,"	"list=16%,"	signal=33%
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	61	0.2775727	0.8875218	0.6449136	1	1	1457	"tags=20%,"	"list=14%,"	signal=23%
GOBP_NEGATIVE_REGULATION_OF_NEURON_DEATH	139	0.23467359	0.88728094	0.69014084	1	1	1175	"tags=14%,"	"list=11%,"	signal=16%
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY	140	0.20391686	0.88606757	0.6908397	1	1	853	"tags=8%,"	"list=8%,"	signal=8%
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	45	0.28535223	0.8847722	0.6476378	1	1	1155	"tags=16%,"	"list=11%,"	signal=17%
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL	64	0.27764854	0.88433194	0.6698113	1	1	906	"tags=13%,"	"list=9%,"	signal=14%
GOBP_POSTREPLICATION_REPAIR	19	0.3553112	0.88382226	0.65839696	1	1	1180	"tags=21%,"	"list=11%,"	signal=24%
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	15	0.36296487	0.88350934	0.65805167	1	1	404	"tags=20%,"	"list=4%,"	signal=21%
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	42	0.29059714	0.8831514	0.6473988	1	1	920	"tags=14%,"	"list=9%,"	signal=16%
GOBP_CELL_PROLIFERATION_IN_FOREBRAIN	16	0.36543995	0.881986	0.6627219	1	1	1070	"tags=25%,"	"list=10%,"	signal=28%
GOBP_NEGATIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	15	0.356551	0.88195163	0.6647059	1	1	1200	"tags=27%,"	"list=11%,"	signal=30%
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	16	0.39886194	0.8816589	0.63508064	1	1	1197	"tags=25%,"	"list=11%,"	signal=28%
GOBP_NEURON_DEATH	236	0.22289059	0.88126236	0.73306775	1	1	1175	"tags=13%,"	"list=11%,"	signal=14%
GOBP_ORGANELLE_FISSION	308	0.24277718	0.88069534	0.8023483	1	1	1460	"tags=18%,"	"list=14%,"	signal=20%
GOBP_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	58	0.2962425	0.8803467	0.65265083	1	1	2067	"tags=28%,"	"list=20%,"	signal=34%
GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	31	0.2722848	0.8802205	0.5972763	1	1	1457	"tags=16%,"	"list=14%,"	signal=19%
GOBP_EXCRETION	27	0.36401257	0.88005155	0.6633267	1	1	830	"tags=22%,"	"list=8%,"	signal=24%
GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	19	0.31157842	0.87964463	0.69942194	1	1	2232	"tags=42%,"	"list=21%,"	signal=53%
GOBP_VESICLE_COATING	27	0.2873793	0.87957025	0.6184739	1	1	159	"tags=4%,"	"list=2%,"	signal=4%
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	56	0.25193605	0.87936485	0.6498054	1	1	931	"tags=13%,"	"list=9%,"	signal=14%
GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT	58	0.2094954	0.87917227	0.6712329	1	1	507	"tags=5%,"	"list=5%,"	signal=5%
GOBP_REGULATION_OF_KIDNEY_DEVELOPMENT	21	0.38033703	0.8791554	0.62474644	1	1	1249	"tags=29%,"	"list=12%,"	signal=32%
GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	30	0.29604587	0.87878054	0.7436893	1	1	1200	"tags=27%,"	"list=11%,"	signal=30%
GOBP_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	23	0.36718658	0.87781817	0.6680244	1	1	741	"tags=17%,"	"list=7%,"	signal=19%
GOBP_PROTEIN_AUTOPROCESSING	19	0.336335	0.8777915	0.67524755	1	1	1684	"tags=32%,"	"list=16%,"	signal=37%
GOBP_CHONDROCYTE_DEVELOPMENT	23	0.32934597	0.87658006	0.6502947	1	1	2087	"tags=30%,"	"list=20%,"	signal=38%
GOBP_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	20	0.36644614	0.87657875	0.6519115	1	1	1694	"tags=35%,"	"list=16%,"	signal=42%
GOBP_NUCLEAR_TRANSPORT	186	0.21388279	0.87623	0.75739646	1	1	3234	"tags=38%,"	"list=31%,"	signal=53%
GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	75	0.28461957	0.8754689	0.80670613	1	1	637	"tags=16%,"	"list=6%,"	signal=17%
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	39	0.33145985	0.875307	0.63585955	1	1	448	"tags=21%,"	"list=4%,"	signal=21%
GOBP_EXOCYTIC_PROCESS	58	0.24760588	0.87447524	0.6849315	1	1	2369	"tags=26%,"	"list=22%,"	signal=33%
GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	21	0.30832818	0.87392944	0.60943395	1	1	911	"tags=14%,"	"list=9%,"	signal=16%
GOBP_TELOMERE_MAINTENANCE_IN_RESPONSE_TO_DNA_DAMAGE	17	0.34396738	0.87306356	0.641129	1	1	1670	"tags=35%,"	"list=16%,"	signal=42%
GOBP_NEURON_APOPTOTIC_PROCESS	164	0.2357699	0.87234193	0.71875	1	1	1077	"tags=14%,"	"list=10%,"	signal=15%
GOBP_DIGESTIVE_TRACT_MORPHOGENESIS	31	0.35098734	0.8697313	0.6340509	1	1	1209	"tags=26%,"	"list=11%,"	signal=29%
GOBP_RESPONSE_TO_ANGIOTENSIN	20	0.36284438	0.86931753	0.65637064	1	1	919	"tags=20%,"	"list=9%,"	signal=22%
GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	126	0.22894773	0.8690632	0.6976744	1	1	1280	"tags=13%,"	"list=12%,"	signal=15%
GOBP_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	24	0.35439414	0.86857575	0.6901141	1	1	1560	"tags=29%,"	"list=15%,"	signal=34%
GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	105	0.24750356	0.8683926	0.83265305	1	1	1001	"tags=15%,"	"list=9%,"	signal=17%
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	50	0.26508278	0.8679002	0.61431414	1	1	923	"tags=12%,"	"list=9%,"	signal=13%
GOBP_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS	16	0.40121496	0.8674512	0.6755647	1	1	67	"tags=13%,"	"list=1%,"	signal=13%
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	74	0.2908701	0.86696666	0.68233085	1	1	448	"tags=15%,"	"list=4%,"	signal=15%
GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION	19	0.31175077	0.8669231	0.68537074	1	1	1352	"tags=21%,"	"list=13%,"	signal=24%
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	35	0.24454233	0.86685044	0.62327415	1	1	923	"tags=9%,"	"list=9%,"	signal=9%
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	47	0.2739201	0.86670905	0.68846154	1	1	920	"tags=13%,"	"list=9%,"	signal=14%
GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	36	0.33834952	0.86641204	0.6792079	1	1	1172	"tags=19%,"	"list=11%,"	signal=22%
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS	422	0.21209276	0.86624736	0.8780952	1	1	1602	"tags=17%,"	"list=15%,"	signal=20%
GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS	51	0.27176225	0.8659074	0.7724551	1	1	1532	"tags=24%,"	"list=14%,"	signal=27%
GOBP_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	59	0.2956627	0.86374795	0.7070707	1	1	919	"tags=22%,"	"list=9%,"	signal=24%
GOBP_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	25	0.3282613	0.8636147	0.7465887	1	1	1578	"tags=24%,"	"list=15%,"	signal=28%
GOBP_MEMBRANE_BIOGENESIS	36	0.27653477	0.8633194	0.7285714	1	1	1073	"tags=14%,"	"list=10%,"	signal=15%
GOBP_REGULATION_OF_DNA_RECOMBINATION	69	0.27537042	0.86277914	0.7987805	1	1	1283	"tags=22%,"	"list=12%,"	signal=25%
GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS	70	0.24791758	0.86175406	0.76679844	1	1	1906	"tags=23%,"	"list=18%,"	signal=28%
GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	24	0.33952233	0.8615612	0.6506986	1	1	148	"tags=8%,"	"list=1%,"	signal=8%
GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION	34	0.33835438	0.8609195	0.7171717	1	1	2253	"tags=38%,"	"list=21%,"	signal=48%
GOBP_RESPIRATORY_SYSTEM_PROCESS	19	0.37856826	0.86034167	0.6809816	1	1	552	"tags=16%,"	"list=5%,"	signal=17%
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	35	0.2859196	0.8598385	0.8216433	1	1	1203	"tags=23%,"	"list=11%,"	signal=26%
GOBP_CELLULAR_HORMONE_METABOLIC_PROCESS	68	0.28754777	0.8590011	0.81338745	1	1	1339	"tags=22%,"	"list=13%,"	signal=25%
GOBP_MITOTIC_NUCLEAR_DIVISION	193	0.24260867	0.8588686	0.81320757	1	1	1155	"tags=15%,"	"list=11%,"	signal=17%
GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS	34	0.2839561	0.85878366	0.7449799	1	1	2128	"tags=29%,"	"list=20%,"	signal=37%
GOBP_POSITIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY	33	0.29839525	0.8584305	0.6723809	1	1	1457	"tags=24%,"	"list=14%,"	signal=28%
GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT_SIGNALING	55	0.28767917	0.8583938	0.7425373	1	1	1332	"tags=20%,"	"list=13%,"	signal=23%
GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	40	0.29313537	0.85839146	0.782	1	1	1358	"tags=33%,"	"list=13%,"	signal=37%
GOBP_PROTEIN_KINASE_A_SIGNALING	21	0.36282057	0.8580954	0.6714579	1	1	830	"tags=24%,"	"list=8%,"	signal=26%
GOBP_RNA_METHYLATION	52	0.28212994	0.8579584	0.71456313	1	1	2089	"tags=27%,"	"list=20%,"	signal=33%
GOBP_WATER_HOMEOSTASIS	39	0.31517223	0.85781175	0.72336066	1	1	845	"tags=18%,"	"list=8%,"	signal=19%
GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	34	0.30271107	0.85775614	0.7470588	1	1	919	"tags=15%,"	"list=9%,"	signal=16%
GOBP_REGULATION_OF_PROTON_TRANSPORT	16	0.36212727	0.8568401	0.64165103	1	1	789	"tags=19%,"	"list=7%,"	signal=20%
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MATURATION	16	0.36806077	0.8566209	0.6861167	1	1	889	"tags=25%,"	"list=8%,"	signal=27%
GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	19	0.33684456	0.8563814	0.8089669	1	1	1048	"tags=21%,"	"list=10%,"	signal=23%
GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	44	0.360445	0.8560911	0.64705884	1	1	572	"tags=16%,"	"list=5%,"	signal=17%
GOBP_MEMBRANE_FUSION	108	0.22907047	0.85593814	0.7311412	1	1	577	"tags=6%,"	"list=5%,"	signal=7%
GOBP_LEUKOCYTE_HOMEOSTASIS	65	0.28245866	0.8551144	0.8406072	1	1	1725	"tags=29%,"	"list=16%,"	signal=35%
GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL	27	0.3276842	0.8549432	0.71238095	1	1	848	"tags=15%,"	"list=8%,"	signal=16%
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	83	0.26895177	0.8541997	0.7243461	1	1	1661	"tags=24%,"	"list=16%,"	signal=28%
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY	47	0.23235852	0.8530336	0.71794873	1	1	487	"tags=9%,"	"list=5%,"	signal=9%
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	81	0.28904295	0.85295004	0.7673077	1	1	1419	"tags=26%,"	"list=13%,"	signal=30%
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	70	0.25165388	0.85278106	0.74747473	1	1	1197	"tags=14%,"	"list=11%,"	signal=16%
GOBP_VESICLE_ORGANIZATION	229	0.1949339	0.852216	0.79352224	1	1	1630	"tags=12%,"	"list=15%,"	signal=14%
GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	19	0.3291503	0.85215014	0.70689654	1	1	510	"tags=16%,"	"list=5%,"	signal=17%
GOBP_REGULATION_OF_T_CELL_MIGRATION	24	0.36109814	0.85211325	0.6815534	1	1	1661	"tags=29%,"	"list=16%,"	signal=35%
GOBP_MUSCLE_HYPERTROPHY	48	0.29274434	0.8518156	0.7677543	1	1	1160	"tags=19%,"	"list=11%,"	signal=21%
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	87	0.30258256	0.8515914	0.7352381	1	1	1642	"tags=29%,"	"list=15%,"	signal=34%
GOBP_REGULATION_OF_BEHAVIOR	46	0.29733214	0.85047746	0.7101728	1	1	1248	"tags=24%,"	"list=12%,"	signal=27%
GOBP_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	18	0.31568548	0.8500718	0.71153843	1	1	1592	"tags=28%,"	"list=15%,"	signal=33%
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	32	0.2836706	0.8495153	0.7302505	1	1	1661	"tags=25%,"	"list=16%,"	signal=30%
GOBP_POSITIVE_REGULATION_OF_STEROL_TRANSPORT	21	0.32330516	0.84941274	0.6994106	1	1	751	"tags=19%,"	"list=7%,"	signal=20%
GOBP_PIGMENT_METABOLIC_PROCESS	45	0.28130588	0.84920853	0.8190855	1	1	1333	"tags=22%,"	"list=13%,"	signal=25%
GOBP_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE	39	0.3102451	0.8483665	0.7475915	1	1	1160	"tags=26%,"	"list=11%,"	signal=29%
GOBP_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	29	0.33238918	0.8482289	0.67617106	1	1	2362	"tags=41%,"	"list=22%,"	signal=53%
GOBP_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	26	0.33090025	0.84800416	0.6816406	1	1	638	"tags=15%,"	"list=6%,"	signal=16%
GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	90	0.23151259	0.84722406	0.7542533	1	1	2185	"tags=27%,"	"list=21%,"	signal=33%
GOBP_HEART_PROCESS	157	0.24351889	0.8457872	0.8544061	1	1	1598	"tags=18%,"	"list=15%,"	signal=21%
GOBP_CELLULAR_RESPONSE_TO_DSRNA	16	0.3034972	0.84566844	0.7194657	1	1	2031	"tags=38%,"	"list=19%,"	signal=46%
GOBP_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS	21	0.32777193	0.8454144	0.6615087	1	1	794	"tags=14%,"	"list=7%,"	signal=15%
GOBP_RNA_DESTABILIZATION	68	0.22856182	0.8452932	0.75463915	1	1	620	"tags=7%,"	"list=6%,"	signal=8%
GOBP_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS	322	0.21425942	0.8429426	0.9474747	1	1	1339	"tags=16%,"	"list=13%,"	signal=17%
GOBP_PROTEIN_K63_LINKED_UBIQUITINATION	39	0.27533802	0.8428538	0.76687115	1	1	579	"tags=10%,"	"list=5%,"	signal=11%
GOBP_DNA_BIOSYNTHETIC_PROCESS	112	0.2341429	0.84195685	0.8235294	1	1	1680	"tags=19%,"	"list=16%,"	signal=22%
GOBP_RESPONSE_TO_ACID_CHEMICAL	78	0.26695943	0.8412895	0.73913044	1	1	894	"tags=12%,"	"list=8%,"	signal=13%
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	55	0.2697319	0.84106094	0.6736641	1	1	1196	"tags=16%,"	"list=11%,"	signal=18%
GOBP_BLOOD_VESSEL_REMODELING	29	0.29456592	0.84036016	0.70182556	1	1	1666	"tags=24%,"	"list=16%,"	signal=29%
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	213	0.22241564	0.83997357	0.90978885	1	1	1585	"tags=19%,"	"list=15%,"	signal=22%
GOBP_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	20	0.3033963	0.8393793	0.696281	1	1	507	"tags=10%,"	"list=5%,"	signal=10%
GOBP_FC_RECEPTOR_SIGNALING_PATHWAY	22	0.3423039	0.83913594	0.6721311	1	1	1668	"tags=27%,"	"list=16%,"	signal=32%
GOBP_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	183	0.22598529	0.8373328	0.87148595	1	1	1197	"tags=13%,"	"list=11%,"	signal=14%
GOBP_POSITIVE_REGULATION_OF_LYASE_ACTIVITY	36	0.31052825	0.83733237	0.765748	1	1	1601	"tags=31%,"	"list=15%,"	signal=36%
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD	15	0.3844848	0.8372729	0.6802444	1	1	838	"tags=27%,"	"list=8%,"	signal=29%
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT	67	0.27563	0.8371507	0.73346305	1	1	711	"tags=12%,"	"list=7%,"	signal=13%
GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	84	0.23640394	0.83676314	0.7819253	1	1	1015	"tags=11%,"	"list=10%,"	signal=12%
GOBP_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS	19	0.3535418	0.8365499	0.7102616	1	1	1132	"tags=26%,"	"list=11%,"	signal=29%
GOBP_FOAM_CELL_DIFFERENTIATION	26	0.31629467	0.8364465	0.7504951	1	1	1630	"tags=27%,"	"list=15%,"	signal=32%
GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	36	0.26922864	0.8361461	0.7705224	1	1	1801	"tags=25%,"	"list=17%,"	signal=30%
GOBP_VESICLE_DOCKING_INVOLVED_IN_EXOCYTOSIS	32	0.2553663	0.83570874	0.71089107	1	1	1528	"tags=16%,"	"list=14%,"	signal=18%
GOBP_PURINE_NUCLEOBASE_METABOLIC_PROCESS	15	0.3396115	0.83556044	0.6603774	1	1	1960	"tags=33%,"	"list=18%,"	signal=41%
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE	42	0.22853084	0.83537877	0.71760154	1	1	1602	"tags=12%,"	"list=15%,"	signal=14%
GOBP_NEGATIVE_REGULATION_OF_GTPASE_ACTIVITY	15	0.32373214	0.83472574	0.650924	1	1	811	"tags=13%,"	"list=8%,"	signal=14%
GOBP_RESPONSE_TO_TYPE_I_INTERFERON	42	0.27772233	0.8344893	0.7570499	1	1	1533	"tags=24%,"	"list=14%,"	signal=28%
GOBP_SMOOTHENED_SIGNALING_PATHWAY	89	0.23792046	0.8342777	0.7619048	1	1	2247	"tags=29%,"	"list=21%,"	signal=37%
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	79	0.25176537	0.83398676	0.794971	1	1	1602	"tags=20%,"	"list=15%,"	signal=24%
GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	304	0.18541151	0.8338957	0.93373495	1	1	1050	"tags=9%,"	"list=10%,"	signal=10%
GOBP_DETECTION_OF_STIMULUS	134	0.25956997	0.83376026	0.9518072	1	1	1294	"tags=21%,"	"list=12%,"	signal=24%
GOBP_REGULATION_OF_TELOMERASE_ACTIVITY	26	0.26910692	0.8334186	0.687631	1	1	1155	"tags=15%,"	"list=11%,"	signal=17%
GOBP_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	108	0.24597545	0.8326933	0.8545455	1	1	1156	"tags=13%,"	"list=11%,"	signal=14%
GOBP_LEUKOCYTE_TETHERING_OR_ROLLING	21	0.31247064	0.83261645	0.7852998	1	1	1099	"tags=19%,"	"list=10%,"	signal=21%
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	42	0.2994318	0.83256066	0.7768763	1	1	1001	"tags=19%,"	"list=9%,"	signal=21%
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	71	0.22628668	0.83185726	0.74313724	1	1	2593	"tags=27%,"	"list=24%,"	signal=35%
GOBP_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY	21	0.32327324	0.83183604	0.68849206	1	1	2213	"tags=33%,"	"list=21%,"	signal=42%
GOBP_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE	19	0.33658525	0.83162874	0.716	1	1	919	"tags=21%,"	"list=9%,"	signal=23%
GOBP_CENTRIOLE_ASSEMBLY	28	0.32849422	0.83139163	0.6927711	1	1	2707	"tags=50%,"	"list=26%,"	signal=67%
GOBP_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	20	0.33788475	0.83030665	0.7250996	1	1	751	"tags=20%,"	"list=7%,"	signal=21%
GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	17	0.36495385	0.8302997	0.7005871	1	1	919	"tags=29%,"	"list=9%,"	signal=32%
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	95	0.24808703	0.82989806	0.7826923	1	1	1505	"tags=18%,"	"list=14%,"	signal=21%
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	33	0.26816386	0.8298196	0.6799205	1	1	1406	"tags=21%,"	"list=13%,"	signal=24%
GOBP_STEROID_CATABOLIC_PROCESS	15	0.37022853	0.82972574	0.70980394	1	1	2336	"tags=47%,"	"list=22%,"	signal=60%
GOBP_IMPORT_INTO_NUCLEUS	84	0.228582	0.8295367	0.8235294	1	1	3234	"tags=43%,"	"list=31%,"	signal=61%
GOBP_TUBE_FORMATION	92	0.28439376	0.8294474	0.757764	1	1	946	"tags=18%,"	"list=9%,"	signal=20%
GOBP_RNA_LOCALIZATION	116	0.21479855	0.8290155	0.7782258	1	1	3234	"tags=37%,"	"list=31%,"	signal=53%
GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR	137	0.22417526	0.8285152	0.9442231	1	1	1977	"tags=24%,"	"list=19%,"	signal=29%
GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	418	0.19433406	0.82836115	0.94219655	1	1	1426	"tags=13%,"	"list=13%,"	signal=14%
GOBP_MITOCHONDRIAL_DEPOLARIZATION	15	0.34269872	0.82772374	0.73031497	1	1	1457	"tags=33%,"	"list=14%,"	signal=39%
GOBP_ANIMAL_ORGAN_REGENERATION	35	0.32195	0.82759017	0.792	1	1	692	"tags=17%,"	"list=7%,"	signal=18%
GOBP_PROTEIN_AUTOUBIQUITINATION	55	0.2511143	0.8265266	0.81889766	1	1	1330	"tags=16%,"	"list=13%,"	signal=19%
GOBP_CILIUM_MOVEMENT	105	0.2933646	0.8260569	0.7907869	1	1	1380	"tags=25%,"	"list=13%,"	signal=28%
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	78	0.2356952	0.82602197	0.7308448	1	1	911	"tags=10%,"	"list=9%,"	signal=11%
GOBP_MODULATION_BY_HOST_OF_SYMBIONT_PROCESS	53	0.27487072	0.8252638	0.7590361	1	1	1102	"tags=13%,"	"list=10%,"	signal=15%
GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	93	0.24317823	0.825035	0.75100404	1	1	1236	"tags=14%,"	"list=12%,"	signal=16%
