NAME	SIZE	ES	NES	NOM_p-val	FDR_q-val	FWER_p-val	RANK_AT_MAX	LEADING_EDGE		
GOBP_BILE_ACID_METABOLIC_PROCESS	22	0.42360303	1.0945934	0.35328186	0.7419673	1	1336	"tags=36%,"	"list=14%,"	signal=42%
GOBP_HIPPO_SIGNALING	22	0.40943566	1.0940534	0.32307693	0.74205834	1	2271	"tags=36%,"	"list=24%,"	signal=48%
GOBP_DETECTION_OF_EXTERNAL_BIOTIC_STIMULUS	16	0.44418162	1.0929903	0.32421875	0.7437114	1	1134	"tags=25%,"	"list=12%,"	signal=28%
GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS	147	0.28476772	1.0916914	0.28404668	0.7443353	1	1445	"tags=23%,"	"list=15%,"	signal=27%
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	22	0.3650336	1.0906574	0.35812134	0.745748	1	1090	"tags=18%,"	"list=11%,"	signal=20%
GOBP_PROTEIN_LOCALIZATION_TO_ENDOSOME	17	0.40075937	1.0917205	0.38574424	0.7457802	1	1646	"tags=24%,"	"list=17%,"	signal=28%
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	89	0.27013528	1.0894585	0.29457363	0.74779576	1	2484	"tags=33%,"	"list=26%,"	signal=44%
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT	160	0.23400606	1.0866046	0.27462122	0.750159	1	1488	"tags=18%,"	"list=16%,"	signal=20%
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS	382	0.22368158	1.086754	0.27402863	0.7512603	1	1988	"tags=22%,"	"list=21%,"	signal=27%
GOBP_CLATHRIN_DEPENDENT_ENDOCYTOSIS	20	0.38162225	1.0871037	0.34714004	0.75178933	1	1483	"tags=20%,"	"list=15%,"	signal=24%
GOBP_REGULATION_OF_RNA_SPLICING	89	0.22933657	1.0854028	0.33527133	0.7521924	1	2255	"tags=19%,"	"list=24%,"	signal=25%
GOBP_POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	81	0.2555785	1.0873102	0.30246913	0.75274485	1	2292	"tags=26%,"	"list=24%,"	signal=34%
GOBP_LIPID_MODIFICATION	101	0.2834698	1.0826665	0.32669324	0.75427765	1	2344	"tags=28%,"	"list=24%,"	signal=36%
GOBP_PEPTIDYL_SERINE_MODIFICATION	148	0.2751429	1.0833442	0.33739838	0.75538075	1	1300	"tags=18%,"	"list=14%,"	signal=20%
GOBP_DENDRITE_EXTENSION	16	0.4098878	1.0837972	0.35852712	0.75551444	1	1872	"tags=50%,"	"list=20%,"	signal=62%
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	15	0.4126503	1.082689	0.3652174	0.75574857	1	2392	"tags=40%,"	"list=25%,"	signal=53%
GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS	24	0.35585305	1.0745836	0.35785288	0.76786274	1	2264	"tags=38%,"	"list=24%,"	signal=49%
GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS	74	0.26937413	1.0728611	0.30522087	0.76830107	1	1629	"tags=24%,"	"list=17%,"	signal=29%
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	25	0.34997663	1.0772603	0.361829	0.7689637	1	2760	"tags=32%,"	"list=29%,"	signal=45%
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	89	0.30518922	1.076662	0.35368422	0.76922154	1	1807	"tags=24%,"	"list=19%,"	signal=29%
GOBP_SPLICEOSOMAL_COMPLEX_ASSEMBLY	40	0.29477754	1.074614	0.36619717	0.7693048	1	1492	"tags=18%,"	"list=16%,"	signal=21%
GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN	59	0.314839	1.0730301	0.36885247	0.76937574	1	1546	"tags=20%,"	"list=16%,"	signal=24%
GOBP_PROTEIN_STABILIZATION	109	0.23546745	1.0731919	0.3144654	0.7704133	1	1421	"tags=16%,"	"list=15%,"	signal=18%
GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	306	0.22560556	1.0747209	0.2977867	0.7704912	1	2757	"tags=31%,"	"list=29%,"	signal=42%
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT	16	0.45164505	1.0751759	0.37190083	0.7706134	1	981	"tags=25%,"	"list=10%,"	signal=28%
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	347	0.22239107	1.0756187	0.2951807	0.77082604	1	2497	"tags=27%,"	"list=26%,"	signal=35%
GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING	16	0.43049663	1.0704368	0.39714867	0.7738837	1	815	"tags=19%,"	"list=9%,"	signal=20%
GOBP_COPII_COATED_VESICLE_BUDDING	19	0.36155048	1.0698078	0.3952569	0.7742137	1	2478	"tags=37%,"	"list=26%,"	signal=50%
GOBP_LIPOPROTEIN_METABOLIC_PROCESS	74	0.28490582	1.0690839	0.31692913	0.77482563	1	1629	"tags=23%,"	"list=17%,"	signal=27%
GOBP_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	15	0.40940845	1.0656137	0.3992016	0.7824127	1	2220	"tags=27%,"	"list=23%,"	signal=35%
GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION	272	0.24373876	1.0656188	0.27572018	0.78391623	1	1880	"tags=23%,"	"list=20%,"	signal=28%
GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	90	0.25227043	1.0638376	0.3907563	0.78614944	1	1585	"tags=20%,"	"list=17%,"	signal=24%
GOBP_NEURON_PROJECTION_ORGANIZATION	40	0.33627528	1.0623866	0.35515872	0.7874109	1	1588	"tags=28%,"	"list=17%,"	signal=33%
GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS	73	0.30157018	1.0627335	0.36511156	0.7879314	1	2756	"tags=38%,"	"list=29%,"	signal=53%
GOBP_PORPHYRIN_CONTAINING_COMPOUND_METABOLIC_PROCESS	29	0.36803934	1.0602903	0.37721023	0.78913385	1	1935	"tags=41%,"	"list=20%,"	signal=52%
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION	40	0.33556023	1.0604793	0.3694779	0.7900442	1	573	"tags=18%,"	"list=6%,"	signal=19%
GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION	16	0.3610791	1.0609806	0.39087301	0.7900935	1	1441	"tags=25%,"	"list=15%,"	signal=29%
GOBP_HEART_VALVE_MORPHOGENESIS	26	0.40291786	1.0581442	0.37367302	0.7941186	1	308	"tags=15%,"	"list=3%,"	signal=16%
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS	42	0.29555818	1.0565302	0.37375745	0.7973357	1	2484	"tags=40%,"	"list=26%,"	signal=54%
GOBP_HEART_FORMATION	15	0.4182382	1.0552905	0.37422037	0.7996182	1	2395	"tags=53%,"	"list=25%,"	signal=71%
GOBP_ENDOTHELIAL_CELL_DEVELOPMENT	32	0.34577605	1.0516353	0.40243903	0.8019742	1	2954	"tags=44%,"	"list=31%,"	signal=63%
GOBP_ACTIVATION_OF_GTPASE_ACTIVITY	49	0.31324762	1.0518	0.3466934	0.8029705	1	826	"tags=12%,"	"list=9%,"	signal=13%
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	51	0.29596704	1.0507312	0.35020244	0.8030621	1	1120	"tags=18%,"	"list=12%,"	signal=20%
GOBP_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY	37	0.26927856	1.0500604	0.3859649	0.8035312	1	2041	"tags=30%,"	"list=21%,"	signal=38%
GOBP_RESPONSE_TO_X_RAY	19	0.3652096	1.0520232	0.374502	0.80378276	1	1997	"tags=42%,"	"list=21%,"	signal=53%
GOBP_PROTEIN_TARGETING_TO_PEROXISOME	15	0.4358623	1.0492603	0.43149284	0.804481	1	2740	"tags=47%,"	"list=29%,"	signal=65%
GOBP_REGULATION_OF_FILOPODIUM_ASSEMBLY	22	0.37107098	1.052112	0.3710692	0.80504036	1	1938	"tags=32%,"	"list=20%,"	signal=40%
GOBP_CELLULAR_COMPONENT_DISASSEMBLY	251	0.20776336	1.052228	0.34592447	0.80618036	1	2588	"tags=29%,"	"list=27%,"	signal=39%
GOBP_DE_NOVO_PROTEIN_FOLDING	23	0.4071288	1.0526372	0.39915967	0.8064712	1	1804	"tags=30%,"	"list=19%,"	signal=37%
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS	40	0.30720842	1.0465605	0.38381743	0.8113113	1	2884	"tags=38%,"	"list=30%,"	signal=53%
GOBP_ATP_METABOLIC_PROCESS	125	0.23944007	1.0454102	0.37894738	0.8117682	1	1545	"tags=17%,"	"list=16%,"	signal=20%
GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	23	0.33119348	1.0459133	0.38877755	0.8117945	1	3034	"tags=48%,"	"list=32%,"	signal=70%
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	73	0.26726493	1.0436449	0.41336116	0.8139635	1	1415	"tags=19%,"	"list=15%,"	signal=22%
GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE	21	0.3141543	1.0431031	0.39417475	0.81402284	1	1093	"tags=19%,"	"list=11%,"	signal=21%
GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER	59	0.24941555	1.0439065	0.40954274	0.8147025	1	2041	"tags=27%,"	"list=21%,"	signal=34%
GOBP_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS	26	0.3280906	1.0408568	0.38663968	0.8162805	1	1523	"tags=23%,"	"list=16%,"	signal=27%
GOBP_FILOPODIUM_ASSEMBLY	27	0.3416962	1.0413009	0.36743215	0.81655586	1	1563	"tags=22%,"	"list=16%,"	signal=26%
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	139	0.28150997	1.0416688	0.38966203	0.8169681	1	2173	"tags=27%,"	"list=23%,"	signal=35%
GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	255	0.20881397	1.037332	0.37044534	0.82581574	1	2667	"tags=31%,"	"list=28%,"	signal=42%
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	15	0.37693992	1.0352564	0.43092784	0.8276485	1	35	"tags=7%,"	"list=0%,"	signal=7%
GOBP_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	23	0.32253733	1.0357966	0.3951613	0.8290814	1	1204	"tags=17%,"	"list=13%,"	signal=20%
GOBP_THIOESTER_METABOLIC_PROCESS	52	0.31189308	1.0352731	0.42094457	0.8291265	1	2319	"tags=37%,"	"list=24%,"	signal=48%
GOBP_POSITIVE_REGULATION_OF_DNA_REPLICATION	20	0.31812966	1.0336848	0.43201753	0.83095205	1	2059	"tags=30%,"	"list=21%,"	signal=38%
GOBP_LAMELLIPODIUM_ORGANIZATION	43	0.32296324	1.0300188	0.40466926	0.8316543	1	1864	"tags=26%,"	"list=19%,"	signal=32%
GOBP_SECONDARY_METABOLIC_PROCESS	21	0.39499652	1.0303295	0.4	0.8321928	1	1533	"tags=38%,"	"list=16%,"	signal=45%
GOBP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS	85	0.2952647	1.0312246	0.3996063	0.8323783	1	1433	"tags=26%,"	"list=15%,"	signal=30%
GOBP_TRANSITION_METAL_ION_HOMEOSTASIS	72	0.29863805	1.0314701	0.3959596	0.8331065	1	1628	"tags=24%,"	"list=17%,"	signal=28%
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION	31	0.33232597	1.0319818	0.38589212	0.8331183	1	2737	"tags=42%,"	"list=29%,"	signal=59%
GOBP_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS	34	0.30622816	1.0303715	0.4107143	0.8335623	1	1425	"tags=26%,"	"list=15%,"	signal=31%
GOBP_POSITIVE_REGULATION_OF_TRANSLATION	68	0.24404567	1.0323315	0.41473684	0.83361006	1	2522	"tags=29%,"	"list=26%,"	signal=40%
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS	160	0.25178272	1.0255157	0.396728	0.836637	1	1650	"tags=19%,"	"list=17%,"	signal=22%
GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION	101	0.262774	1.0277631	0.39539748	0.8371608	1	1404	"tags=19%,"	"list=15%,"	signal=22%
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	148	0.22012909	1.0257819	0.41735536	0.8373405	1	1545	"tags=16%,"	"list=16%,"	signal=18%
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	36	0.25742877	1.0270905	0.4180328	0.8377603	1	2490	"tags=28%,"	"list=26%,"	signal=37%
GOBP_VACUOLAR_ACIDIFICATION	19	0.31475127	1.0258542	0.42020202	0.8386237	1	979	"tags=21%,"	"list=10%,"	signal=23%
GOBP_PROTEIN_POLYMERIZATION	143	0.23789975	1.0262358	0.3800813	0.8389112	1	1995	"tags=24%,"	"list=21%,"	signal=30%
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS	36	0.31433946	1.0227855	0.4371134	0.8391695	1	2884	"tags=39%,"	"list=30%,"	signal=55%
GOBP_PHOSPHOLIPID_METABOLIC_PROCESS	193	0.23115674	1.0228535	0.41535434	0.84043175	1	1541	"tags=21%,"	"list=16%,"	signal=24%
GOBP_AUTOPHAGOSOME_MATURATION	39	0.26017025	1.0229781	0.43822393	0.84151924	1	1759	"tags=23%,"	"list=18%,"	signal=28%
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	115	0.25470287	1.023252	0.42411643	0.8422223	1	2248	"tags=25%,"	"list=23%,"	signal=33%
GOBP_TETRAPYRROLE_METABOLIC_PROCESS	33	0.34973156	1.0208201	0.44378698	0.8437651	1	1935	"tags=39%,"	"list=20%,"	signal=49%
GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER	28	0.34088925	1.0174301	0.43195266	0.84819585	1	1448	"tags=21%,"	"list=15%,"	signal=25%
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	19	0.39933637	1.0168196	0.4176707	0.8485501	1	3013	"tags=42%,"	"list=31%,"	signal=61%
GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	375	0.20338307	1.0093178	0.3920792	0.84907234	1	2564	"tags=26%,"	"list=27%,"	signal=34%
GOBP_MITOCHONDRION_ORGANIZATION	315	0.21816479	1.0161371	0.41737288	0.84910065	1	1566	"tags=17%,"	"list=16%,"	signal=19%
GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	17	0.40335166	1.0176325	0.44040403	0.8491128	1	1448	"tags=29%,"	"list=15%,"	signal=35%
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	24	0.37407365	1.0185696	0.4081238	0.84917396	1	2177	"tags=38%,"	"list=23%,"	signal=48%
GOBP_G0_TO_G1_TRANSITION	18	0.3643888	1.0095563	0.4378819	0.8497951	1	1518	"tags=33%,"	"list=16%,"	signal=40%
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	36	0.2640382	1.0079795	0.4490196	0.8502696	1	2956	"tags=39%,"	"list=31%,"	signal=56%
GOBP_GOLGI_VESICLE_TRANSPORT	152	0.23014897	1.0177463	0.41902834	0.8502958	1	2867	"tags=32%,"	"list=30%,"	signal=44%
GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	262	0.22084816	1.0074193	0.43452382	0.8505224	1	2071	"tags=22%,"	"list=22%,"	signal=27%
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	41	0.30184898	1.009803	0.44351465	0.85053563	1	1688	"tags=27%,"	"list=18%,"	signal=32%
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	22	0.29023287	1.010223	0.4607646	0.8506832	1	3452	"tags=50%,"	"list=36%,"	signal=78%
GOBP_VIRAL_TRANSCRIPTION	26	0.31416258	1.0081251	0.4710579	0.8513031	1	1908	"tags=23%,"	"list=20%,"	signal=29%
GOBP_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II_PROMOTER	57	0.2037034	1.0104512	0.4253112	0.8514914	1	2638	"tags=26%,"	"list=28%,"	signal=36%
GOBP_T_CELL_CYTOKINE_PRODUCTION	25	0.3633689	1.0107015	0.43326488	0.8521691	1	2908	"tags=44%,"	"list=30%,"	signal=63%
GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT	22	0.39744845	1.0146059	0.42944786	0.852314	1	233	"tags=18%,"	"list=2%,"	signal=19%
GOBP_ORGANELLE_ASSEMBLY	493	0.21258037	1.0139652	0.42406312	0.8527184	1	2806	"tags=33%,"	"list=29%,"	signal=44%
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	39	0.30283925	1.0133878	0.40833333	0.8529897	1	3005	"tags=44%,"	"list=31%,"	signal=63%
GOBP_RESPONSE_TO_MONOSACCHARIDE	99	0.27578497	1.0107322	0.45366797	0.8535493	1	262	"tags=9%,"	"list=3%,"	signal=9%
GOBP_REGULATION_OF_TORC1_SIGNALING	26	0.3210631	1.0113794	0.4371134	0.85459685	1	1507	"tags=15%,"	"list=16%,"	signal=18%
GOBP_AMIDE_BIOSYNTHETIC_PROCESS	445	0.20092739	1.012347	0.4008097	0.8546038	1	2564	"tags=26%,"	"list=27%,"	signal=34%
GOBP_MYELOID_CELL_DEVELOPMENT	46	0.27766544	1.0107366	0.44383058	0.8550165	1	1231	"tags=20%,"	"list=13%,"	signal=22%
GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION	16	0.32941076	1.0116583	0.42632613	0.85524684	1	1441	"tags=19%,"	"list=15%,"	signal=22%
GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	203	0.24373026	1.0036482	0.43775934	0.8559599	1	1724	"tags=22%,"	"list=18%,"	signal=26%
GOBP_MITOCHONDRIAL_GENE_EXPRESSION	88	0.2500085	1.0031646	0.42970297	0.8559721	1	1662	"tags=15%,"	"list=17%,"	signal=18%
GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS	65	0.28523147	1.0044476	0.46435845	0.8565492	1	2685	"tags=42%,"	"list=28%,"	signal=57%
GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS	67	0.30232698	1.0039252	0.44820717	0.8566119	1	2815	"tags=40%,"	"list=29%,"	signal=57%
GOBP_DEMETHYLATION	36	0.29954347	1.0047752	0.4491018	0.8570196	1	2754	"tags=28%,"	"list=29%,"	signal=39%
GOBP_ENDOSOME_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	24	0.3411066	0.9987775	0.45219123	0.8592562	1	751	"tags=17%,"	"list=8%,"	signal=18%
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	32	0.32124895	1.0015228	0.46626985	0.85946536	1	598	"tags=16%,"	"list=6%,"	signal=17%
GOBP_TRANSLATIONAL_INITIATION	64	0.2465556	1.0000495	0.44698545	0.85970753	1	2200	"tags=27%,"	"list=23%,"	signal=34%
GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS	263	0.22072604	0.9990305	0.46028513	0.85997474	1	2248	"tags=24%,"	"list=23%,"	signal=30%
GOBP_PROTEIN_TARGETING_TO_LYSOSOME	15	0.33840853	0.9993725	0.46137786	0.8603537	1	3707	"tags=60%,"	"list=39%,"	signal=98%
GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	17	0.36133045	1.0001599	0.46771038	0.8607887	1	918	"tags=29%,"	"list=10%,"	signal=32%
GOBP_MICROTUBULE_BASED_MOVEMENT	192	0.2543991	1.0003862	0.46407768	0.86153805	1	1540	"tags=23%,"	"list=16%,"	signal=27%
GOBP_MICROTUBULE_DEPOLYMERIZATION	25	0.34650514	0.9973702	0.45738044	0.86209655	1	1184	"tags=24%,"	"list=12%,"	signal=27%
GOBP_ESTROGEN_METABOLIC_PROCESS	15	0.4090748	0.99669087	0.458	0.86270016	1	1380	"tags=33%,"	"list=14%,"	signal=39%
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	18	0.378383	0.9946051	0.46201232	0.8662889	1	2908	"tags=44%,"	"list=30%,"	signal=64%
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	60	0.2614078	0.9907032	0.4525862	0.8665304	1	1585	"tags=20%,"	"list=17%,"	signal=24%
GOBP_SECRETORY_GRANULE_ORGANIZATION	33	0.3016983	0.9915563	0.4692623	0.866698	1	1233	"tags=21%,"	"list=13%,"	signal=24%
GOBP_HEART_VALVE_DEVELOPMENT	31	0.36240506	0.9947227	0.44725737	0.86733973	1	308	"tags=13%,"	"list=3%,"	signal=13%
GOBP_VITAMIN_TRANSPORT	19	0.34974355	0.9907491	0.47022587	0.86782616	1	1341	"tags=26%,"	"list=14%,"	signal=31%
GOBP_LIPID_STORAGE	41	0.29997402	0.99156153	0.46954814	0.8681147	1	1780	"tags=29%,"	"list=19%,"	signal=36%
GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING	20	0.2998844	0.99297863	0.46201232	0.8681514	1	1971	"tags=20%,"	"list=21%,"	signal=25%
GOBP_AMINE_BIOSYNTHETIC_PROCESS	23	0.35403535	0.9934091	0.48380953	0.8683007	1	1168	"tags=26%,"	"list=12%,"	signal=30%
GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT	77	0.27892828	0.9924216	0.44512194	0.8683705	1	2654	"tags=34%,"	"list=28%,"	signal=46%
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE	31	0.27384427	0.9890052	0.4497992	0.8687887	1	2503	"tags=29%,"	"list=26%,"	signal=39%
GOBP_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	235	0.2089279	0.9917389	0.42443064	0.86899954	1	2564	"tags=28%,"	"list=27%,"	signal=37%
GOBP_RESPONSE_TO_HEAT	54	0.34038907	0.9894095	0.44769874	0.8690688	1	2230	"tags=31%,"	"list=23%,"	signal=41%
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT	22	0.33972943	0.9882568	0.48133594	0.8696045	1	751	"tags=14%,"	"list=8%,"	signal=15%
GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION	126	0.22910336	0.9875874	0.47505423	0.87013704	1	1984	"tags=25%,"	"list=21%,"	signal=32%
GOBP_PROTEIN_PROCESSING	114	0.258092	0.9853481	0.46972477	0.8711494	1	1696	"tags=24%,"	"list=18%,"	signal=28%
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	15	0.37250295	0.98566717	0.45674044	0.8716542	1	1183	"tags=20%,"	"list=12%,"	signal=23%
GOBP_PIGMENTATION	53	0.2786522	0.98645407	0.46548325	0.872109	1	1400	"tags=19%,"	"list=15%,"	signal=22%
GOBP_LAMELLIPODIUM_ASSEMBLY	33	0.3254129	0.98056006	0.49801588	0.87259895	1	1864	"tags=27%,"	"list=19%,"	signal=34%
GOBP_DEOXYRIBONUCLEOTIDE_CATABOLIC_PROCESS	18	0.32069156	0.9809913	0.48577237	0.87267894	1	3034	"tags=50%,"	"list=32%,"	signal=73%
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	78	0.24816118	0.9800773	0.47412008	0.8726885	1	3078	"tags=40%,"	"list=32%,"	signal=58%
GOBP_REGULATION_OF_CATABOLIC_PROCESS	487	0.19631593	0.98578775	0.4898374	0.87268955	1	2248	"tags=22%,"	"list=23%,"	signal=28%
GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY	21	0.3393308	0.98254144	0.48118812	0.87372315	1	1817	"tags=29%,"	"list=19%,"	signal=35%
GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	66	0.23171322	0.98102	0.45384616	0.87399286	1	2646	"tags=33%,"	"list=28%,"	signal=46%
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_MONOPOLAR_CELL_POLARITY	16	0.3396881	0.9838624	0.51124746	0.8741444	1	1238	"tags=19%,"	"list=13%,"	signal=21%
GOBP_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	30	0.34911013	0.98272985	0.47628865	0.8746211	1	880	"tags=17%,"	"list=9%,"	signal=18%
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	15	0.3854638	0.9831806	0.4678715	0.87472445	1	3013	"tags=47%,"	"list=31%,"	signal=68%
GOBP_SELECTIVE_AUTOPHAGY	41	0.2645877	0.9816506	0.48676172	0.87499595	1	773	"tags=10%,"	"list=8%,"	signal=11%
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	23	0.32037985	0.9783221	0.49510762	0.87510586	1	289	"tags=9%,"	"list=3%,"	signal=9%
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	76	0.24413866	0.9810436	0.47619048	0.8753285	1	1554	"tags=20%,"	"list=16%,"	signal=23%
GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	72	0.30766478	0.9787301	0.49807692	0.87533605	1	1470	"tags=26%,"	"list=15%,"	signal=31%
GOBP_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	33	0.30040428	0.9764427	0.45891783	0.8793261	1	2150	"tags=21%,"	"list=22%,"	signal=27%
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS_INVOLVED_IN_IMMUNE_RESPONSE	31	0.31455716	0.97581273	0.5042194	0.879793	1	2884	"tags=42%,"	"list=30%,"	signal=60%
GOBP_PEPTIDE_METABOLIC_PROCESS	453	0.19538413	0.974509	0.4616896	0.88231474	1	2348	"tags=23%,"	"list=25%,"	signal=28%
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	30	0.3078866	0.97134906	0.49298596	0.88616055	1	3005	"tags=43%,"	"list=31%,"	signal=63%
GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS	126	0.26944304	0.97083044	0.47843137	0.8863512	1	1331	"tags=20%,"	"list=14%,"	signal=23%
GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE	26	0.3315817	0.9693263	0.5155642	0.8867855	1	2496	"tags=46%,"	"list=26%,"	signal=62%
GOBP_REGULATION_OF_LIPID_KINASE_ACTIVITY	35	0.30912638	0.9683798	0.4918033	0.8868975	1	1402	"tags=26%,"	"list=15%,"	signal=30%
GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE	41	0.2958158	0.972002	0.47580644	0.88702404	1	2884	"tags=39%,"	"list=30%,"	signal=56%
