SRX033480 SRX033488 SRX033481 SRX033489 SRX033482 SRX033490 SRX033483 SRX033476 SRX033478 SRX033479 SRX033472 SRX033473 SRX033474 SRX033475 SRX033491 SRX033484 SRX033492 SRX033485 SRX033493 SRX033486 SRX033494
ENSMUSG00000044149 9.36878753851418 9.16592953264944 9.20419805557808 9.04884172725018 9.07574117864942 9.05028652473661 9.07784592143585 8.33207422690483 9.09038207726528 8.68237623436379 8.53042573573402 8.68645674483931 8.55926870130269 9.10556209718676 9.23258576929154 9.44927010369079 9.22418350344495 8.82014120775779 9.343926110463 9.52904103413963 9.10266373556189
ENSMUSG00000044155 6.39361993928037 5.44471007325124 6.46962092838417 5.66263786557275 5.722247424779 5.45190906126971 5.91119058602195 5.56001273996011 5.68221153731917 5.71794720829818 5.3609198476802 5.77733021765436 5.69151572713581 5.58069227164533 6.03575018547227 5.74480147625477 5.35226253005098 5.69134733533241 5.82199661413972 5.77762139393097 5.80826638872882
ENSMUSG00000044167 10.4444489412674 10.4036229755216 10.9547299102077 10.7681324029595 10.6172839642656 10.776580655629 10.3077629498566 10.6134796179864 10.2088762845722 10.1518514181916 10.2079613485964 10.4830783801959 9.67723902955099 10.1460792524876 10.2566874750121 10.4784661037406 10.1390040013421 10.3962497154873 10.341424334289 10.4445321224174 10.9650351659906
ENSMUSG00000044216 10.9679977702255 11.0049499548128 11.0461053613619 11.0782498425436 11.1432249562088 11.0563974677163 11.1041471144394 11.798524507231 11.2919461388832 11.5845203951955 11.6780659119621 11.6747449844915 11.5142533571908 11.4469823462186 10.9987973770475 10.8308307540785 10.9341027820261 11.1733670513233 10.8131067648665 10.9426150701025 11.1692250539192
ENSMUSG00000044229 6.99080313729214 7.38228890488783 7.45209328372131 7.18640272774358 7.5142481679153 7.59372380986562 7.04819871222403 6.5963146485473 6.89380376455951 7.03322343549787 6.72149919023743 6.52891240459614 6.46029587582946 6.83956239236309 6.59732314377251 6.61170438834256 6.94038678519762 6.60000773449686 6.93386492509197 6.64085620998669 6.83133700475145
ENSMUSG00000044231 7.14350935956124 7.20243732380239 7.11174668391925 7.03016122988917 6.8548359885981 6.77845266966957 7.27987448866038 7.52788999036856 7.26602764762411 7.39555311122754 7.95016506649447 7.94884853480085 8.07053252791165 7.91014589352751 7.49691275955573 7.41927286803152 7.3418738534935 7.46689577205494 7.33243508847694 7.16132751739921 7.56785463922097
ENSMUSG00000044250 6.39361993928037 6.29688296649614 5.84112608955821 6.15617916504596 6.40743088665452 6.4490017485959 5.73345759106743 6.62346452139039 6.03714674272543 6.09821347956512 6.44004216852019 6.57566544777983 6.71352881854678 6.36923248164246 6.38046033012817 6.35710179659435 6.23753081952184 6.32898368625319 6.22581855832538 5.77762139393097 6.39889932567501
ENSMUSG00000044254 6.93593507888345 6.72264040340935 7.16571397411794 7.23483375258461 6.68404706991119 7.11510811683978 7.23159886053285 7.11514347306015 6.92798217092615 7.08247004039913 7.85426576595378 7.56195668619056 7.78678177521693 7.62843321419248 6.99207955515028 6.86494308722399 7.40893743534548 7.09270099008998 6.90327481151078 7.40023748497295 6.81358048757218
ENSMUSG00000044258 5.37790075168396 5.47363930227698 4.90496750305263 5.49159029990602 5.38650090864395 5.72419103191004 4.98239630596934 5.56001273996011 5.55726816906947 5.25294583931903 5.4082346940056 5.55690555616856 5.31738009301374 5.14196481937813 5.46425185905476 5.54502288651859 5.59622550019185 5.00457829798436 5.63002160171613 5.17928487168739 5.68572282156463
ENSMUSG00000044296 6.00782848662239 6.09561489891186 5.93351822801479 6.3516872735347 5.9011809886441 6.11607747884764 6.20420211737821 5.95599242328469 5.71140289618247 5.71794720829818 6.00241422821481 6.1663719338939 6.1472027944292 5.92550316362407 6.22591040956422 6.37567688086228 6.11631953523816 5.77233078363993 6.26366677275421 6.1942823447224 6.2714760987155
ENSMUSG00000044317 6.30740604915239 6.23823012383528 6.60868765642495 6.41498876309805 6.46215545226626 6.31834700534117 6.82052121006828 6.96637303362634 6.39875956976969 7.02063485592036 6.44004216852019 6.48047246981648 6.76581869289066 6.24629447289143 6.45672781901637 6.4988881154699 6.69930310757957 7.2545085822422 6.38244486895815 6.90322770040863 6.51512175895642
ENSMUSG00000044330 6.36550452840223 6.53260823539973 6.13812546295574 6.51038500501457 6.09317392433027 6.35528184283569 6.28039768068041 6.28941235154489 6.39875956976969 6.34896142323602 6.02958988591512 6.57566544777983 6.71352881854678 6.48167787983728 6.38046033012817 6.44747408878008 6.49358862232694 5.98665489690678 6.73923024104998 5.87956920384203 6.46984111389714
ENSMUSG00000044339 4.97547214839101 4.95786104764838 5.02162696191213 4.98208694081593 5.56722072465036 4.99970596133495 5.19967854277216 5.27144782220379 4.93295421460578 4.85022795725642 5.31125394574781 5.36695011396697 6.00312052416966 5.66668084212816 5.22127145703798 5.46950329423525 5.20392157184081 5.29038976935177 5.22864071693445 5.49755594004817 5.49857534134995
ENSMUSG00000044345 7.06074475858258 7.30898251137985 6.82788473203848 7.14351554941617 6.83461402906461 7.16295219167761 6.91613036367493 7.07699835510053 7.36822182941242 7.3261176992135 7.33902515577405 7.23247609829849 7.50441516346539 7.27660602615985 7.35528006357647 7.32086786402962 7.42521710987674 7.7172901563429 7.35500308171401 7.08486628516673 7.17351393929058
ENSMUSG00000044349 9.24508126132764 9.25638692137229 9.44183814579262 9.40419284143885 9.70406996217097 9.52508843515512 9.48871696131363 9.73798494580584 9.50877307616851 9.95632518397416 10.5747986649642 10.3136810411602 10.3472435704487 10.0303007186171 9.62438912863563 9.83322586749005 9.72830081850834 10.427247562652 9.81958847285258 10.0200225626899 9.59290340332314
ENSMUSG00000044352 8.94679356112196 8.97022879215012 8.98502759946585 8.98038505598547 9.13353595107724 8.87122529917219 8.9399309433968 9.96561407692416 8.98030666338652 9.52422471497251 9.65125356531575 9.79441396257476 9.24969501456661 9.53860511159444 8.97628258227083 9.40242535475666 9.03576014941842 9.99674855738259 8.95194734913385 9.5733500719355 9.40301588151743
ENSMUSG00000044364 5.50099484077337 5.55598623227438 5.57236853165455 5.31927385766939 5.85890122039797 5.61873271156414 6.03671822465424 5.86269086694694 5.65225480483905 5.64693166344905 6.27340488630482 6.12388001080583 6.2517775560501 6.02140945884572 5.59935596898368 6.06463269289084 5.77735051667924 5.98665489690678 5.650727871892 5.77762139393097 5.70706595853944
ENSMUSG00000044365 8.83838334306598 8.62632622506749 8.83984957472937 8.58652437897759 8.63000576654687 8.55232139438515 8.57905160322497 7.78402076803571 8.46804071459281 7.96246640262033 7.82563890525622 8.02162120672546 8.04318309431383 8.67722762114282 8.66201537166879 8.99777242882165 8.5658728077394 8.65351724211148 8.62197719358785 8.9930110429429 8.82802253144423
ENSMUSG00000044390 5.66263400252165 6.02670236879064 5.74099441696576 5.92519216698194 6.37919804815663 6.07148910668631 5.97554804053642 6.08391334257493 5.84730891525757 6.09821347956512 6.42032682702964 6.41302467623005 6.30105902373703 6.19367249532315 5.97570295952386 5.96704005088348 6.39476299614435 6.08124329505294 6.04754172527715 6.14260432814553 5.97125247943777
ENSMUSG00000044408 7.82980165231925 7.83436232565467 7.98587155617646 7.78539978681859 7.66849385931943 7.73947241421731 7.59727373486489 7.58967847088304 7.70961641521131 7.31591316154464 6.70552179692754 7.36844645805353 7.189611541873 7.40386296036826 7.79721059487541 7.5823302855423 7.60723129703606 7.37642385559954 7.52363137691282 7.60450251599071 8.06820766400581
ENSMUSG00000044433 7.97098639507631 8.07699078435973 8.09992127798964 7.92993562861013 8.19776906856748 8.12480787935908 8.2717290958165 8.44716171599702 8.42953797370921 8.68630224260443 8.76250334151949 8.79868702005692 8.72725736362015 8.60752672174959 8.29673308976044 8.44123908373238 8.33464430817043 8.99226780334255 8.31206523024754 8.1722366970414 8.09367019168599
ENSMUSG00000044442 6.27736120925108 6.061630651648 6.17534805720538 6.21511133766639 6.05706864908527 6.20082630098307 6.20420211737821 6.5963146485473 6.10146082857108 6.61149984790055 6.4786178780016 6.44717570104072 6.48155994614234 6.34555005481082 6.18747720334428 6.39399421999775 6.26298618824988 6.14057250303749 6.09095705841556 5.66598150633112 6.29797068549415
ENSMUSG00000044447 8.23236212754888 8.36807150884838 8.44706276851382 8.45705004955756 8.63000576654687 8.31912418027856 8.16758222789677 8.52954093474836 8.20162580201567 8.20668796935692 7.72841882676941 8.11663411241242 7.85138599712807 8.00745343115674 8.1561473589153 8.4828459729143 7.91341394005206 8.54443651788308 8.09319299622571 8.42790384566828 8.33832475578917
ENSMUSG00000044461 7.17529045446217 6.92588740411802 7.33193725044021 6.74244148687852 6.46215545226626 6.87267221760052 6.83692368385076 7.62942480848144 7.35169596292188 6.91559521600398 6.57045603008512 6.44717570104072 6.27665127644998 6.56527597694233 6.73331027474471 6.83900820153435 6.90953789632759 6.90964106729256 6.75654510626253 6.88821818766637 7.04353363073281
ENSMUSG00000044469 6.69163347273139 6.99607009508792 6.68573420008558 6.82704666063774 6.63779117277274 6.79607079441726 6.7354343335583 6.92385618594647 6.7479271836276 7.15322799683404 6.98124079220624 6.97168160458902 7.13828338717267 6.83956239236309 6.77578367769354 6.85203665583196 6.89385157166145 6.7174594798651 6.91098598656818 6.69403795097577 6.61174482767714
ENSMUSG00000044475 7.66199383270647 7.66400068375896 7.58921812927582 7.83522376702748 7.65720582000874 7.85116243551065 7.52932771570831 7.75441605219603 7.47116794436026 7.55985357045045 7.77411543727499 7.73220020996237 7.49430129245189 7.57062991081634 7.71401731740264 7.49498005623429 7.67215238280142 7.26718641123289 7.65632212552437 7.25718652266472 7.58855796833015
ENSMUSG00000044477 9.33451346589173 9.38544844533559 9.25823340487063 9.48402568699042 9.34398341258636 9.48988061769973 9.30797651316043 9.6983523376482 9.75860845909128 9.90510423487702 9.67937367568202 9.51633769630151 9.61383639907163 9.58280296245943 9.40729861681144 9.26633740664893 9.29461535100428 9.38305750468286 9.29569871613461 9.36624348893212 9.28209910977859
ENSMUSG00000044496 8.42097045028898 8.47761011282049 8.32749198334282 8.37397355896924 8.57140510716612 8.52160799552451 8.639760261686 9.26743510970963 9.08049028914458 9.23665299512883 9.14633499254738 9.07517034502721 9.35040970394214 8.91498591295966 8.67520939960713 8.58569881377001 8.60890671733505 9.05501762915968 8.5069097558231 8.71738638184936 8.71800979210384
ENSMUSG00000044499 7.61675535617416 7.63169884661181 7.78431377127234 7.79458921474562 7.97121599843843 7.80069856193577 7.57819042704994 7.42607450813875 7.47878485993224 7.23149797779396 7.37919804379556 7.59178569099151 7.09851248206707 7.89456904093872 7.81727128764701 7.89864746702958 7.41438486418796 7.58254416611694 7.50864933355317 7.67518202609173 8.09006031394023
ENSMUSG00000044501 6.50047855226821 6.061630651648 6.52698616623482 6.20062949700567 5.56722072465036 5.89285625449467 6.23010171210471 5.42581488355216 5.96934687352549 5.84815510267283 4.93776097607586 5.13188243973315 4.79235896885683 5.62451138304527 5.59935596898368 5.64932597927455 5.4058264762626 5.22704942426219 5.34474821002299 5.58497918156423 5.57252043126163
ENSMUSG00000044502 6.93593507888345 6.73303263650524 7.14795517287188 6.7616989450515 6.89441136220764 6.83064322030847 6.54745331766497 6.77587559997462 7.02573388886325 6.81665123365146 6.81363287933637 6.65015959815063 6.8805951043667 6.77163418226781 6.78412258862377 6.7581331192787 6.90171698566379 6.44867262737219 7.04291952587373 6.4467481346057 6.54810580713134
ENSMUSG00000044505 5.61133253849418 5.09622446607183 5.12325251150724 5.22039000188971 5.24533315440508 5.34320291766693 5.13323874762904 5.4609912702723 5.58984148891456 5.75187706287162 5.53846415241002 5.36695011396697 5.37212942822271 5.4375382396983 4.93229907434601 5.25223066839864 4.89751234030667 5.0853791147736 5.13093423044624 4.96588553340308 4.87271997107803
ENSMUSG00000044513 4.86456100688172 5.47363930227698 5.74099441696576 5.49159029990602 4.86982887120737 5.31408345120459 5.52336177631178 4.91562747344361 5.65225480483905 5.30503476390628 5.08123759730803 5.71856660698816 5.42405074594584 5.06942812127277 5.19005730234975 5.03286815934148 5.57418405753851 4.68760516322736 5.4236445038005 5.29723866496277 5.36253170346138
ENSMUSG00000044519 6.24660722765334 6.87081252814097 7.11174668391925 6.96570948390872 6.89441136220764 6.82208127628686 6.7354343335583 7.17047768938404 6.64125919215232 6.69409502350263 6.10775207999828 6.28602427878993 5.97220244134404 6.41535980991286 6.33481916830564 6.54840017205806 6.27552930946944 5.98665489690678 6.23855778440003 6.26810922998653 6.42296989546831
ENSMUSG00000044528 9.40557050313575 9.34314939283025 9.19570199530152 9.33541580462911 9.12542023790412 9.37592657243006 9.23124076132879 9.06166370490627 8.98030666338652 8.87352089450164 8.6931812421971 8.93491920527596 8.7400551330981 8.81550689126089 9.27504767674536 9.40242535475666 9.21029459780587 8.69585969639962 9.18635118708573 9.19168513056043 9.38844476642226
ENSMUSG00000044534 5.23760343062389 6.04428818172493 5.57236853165455 6.07847256539552 6.05706864908527 5.91021016743891 5.97554804053642 6.06348116814074 6.14258938463857 5.99326209504724 6.57045603008512 6.48047246981648 6.41672149528517 6.34555005481082 6.28753440403621 5.77495330531512 6.01334429517052 6.22469908126268 6.25117298377921 6.21936240057813 6.32393876827907
ENSMUSG00000044548 6.62307727558546 6.35301536466795 6.13812546295574 6.25760838412604 6.05706864908527 6.30580063607284 6.44262634526158 6.18141175512245 6.73504099163158 6.72577868904438 6.08223286663868 6.05735161388672 6.54339692151721 6.45993667686607 6.27544101326745 6.17686301165497 6.48296300596255 6.60000773449686 6.18682915043476 6.33797094021567 6.08459135413684
ENSMUSG00000044562 7.04358603708837 7.2673284923817 7.45209328372131 7.22801652890603 7.31250205946001 7.32760694304456 7.49918047382075 8.01106602703765 7.67696394654416 7.96246640262033 7.27653309525172 7.5237658380678 7.61114993270705 7.63784238073074 7.08207284379751 6.95206127025394 7.19097399823596 6.95771740340259 6.86405979123437 6.91807599194385 7.05108121166086
ENSMUSG00000044566 5.37790075168396 5.55598623227438 5.21412150435956 5.5681748989827 5.722247424779 5.42579567338122 5.06128334124652 5.27144782220379 4.99560503593726 5.48973683444291 5.20350574295737 5.23310065931263 5.60938205194211 5.27132840865748 5.19005730234975 5.25223066839864 5.23550669165494 5.15905090703468 5.54311808981188 5.35116156050548 5.23861257027168
ENSMUSG00000044576 5.96970081944573 6.09561489891186 6.0602441692597 6.17116768200146 5.62130443187969 6.04086280189518 6.20420211737821 6.49673903005714 6.20190101159188 6.02033648259595 6.35935714829301 6.37797079192343 6.4386871352635 6.52412774961885 6.07896503472562 6.15519412116596 6.01334429517052 6.01898652200642 6.19995709675286 5.91171620856129 6.21681013684912
ENSMUSG00000044600 9.45745046141083 9.54034590972218 9.38693430930888 9.32283745947475 9.44848697662716 9.26148985580343 9.3336142531975 9.01026546225261 9.18342446406796 9.06650660697954 8.7811808476397 8.89687039418522 9.12199458862632 9.043626165451 9.28797497861348 9.09207509708085 9.14364749216414 9.12893637396484 9.18323533494564 9.1274154025927 9.16556297580917
ENSMUSG00000044617 7.7378542990004 7.81534564403764 7.98587155617646 8.03044904924287 8.01596794612502 7.99265522749577 8.02750196808635 8.07460695744293 7.8153451396531 7.96894716662443 8.29050970505233 8.18153225637824 8.2244858681972 8.24063585151326 8.21465070237773 8.19799025825525 8.14923601286659 8.10836236591878 8.19289263107065 8.02497000699 8.20128682700741
ENSMUSG00000044628 7.29566904113072 7.44577980124596 7.28410111405046 7.12156886930713 7.12731364653683 7.36301546019551 7.15592188275086 8.14001974573934 8.08739801738542 8.04450713159125 7.70500834204333 7.97163742050494 8.18752130633311 7.94079880941378 7.27583346574628 7.32086786402962 7.30710671948258 8.14285359416608 7.29204973173878 7.49140971150003 7.23424083824108
ENSMUSG00000044629 5.75879524322843 5.63255309592936 5.21412150435956 5.63975844680621 5.722247424779 5.47738597104513 5.87769323301924 5.91023520088464 5.92198823050614 6.07278638943068 6.00241422821481 5.93795636930675 5.87448704376143 5.70734163866243 5.30910176798225 5.77495330531512 5.61783741977349 6.01898652200642 5.78604843115737 6.00338079082735 5.36253170346138
ENSMUSG00000044636 9.12987330754733 9.13764596106915 9.13922110281181 8.84610820147941 9.06729208253164 8.97867867188969 9.20369635601999 8.97495116445348 9.18342446406796 9.18768612436541 9.17484712512612 9.26169313583528 9.53044748779437 9.24049102742278 9.11980465213237 9.23750606189398 9.3048166563073 9.32135584725299 9.16123353381485 9.21837483673101 9.07925747022231
ENSMUSG00000044641 6.66916348342892 6.87081252814097 7.09328448637617 7.04581805760675 6.93288462278561 6.91345873859577 6.91613036367493 7.18844688010513 7.10720895238453 6.74134902467768 7.42785761740808 7.25138290442122 7.189611541873 6.80601807173168 6.80064989205804 6.93994664015435 6.92504828211458 7.0193319379618 6.83998429413864 6.91807599194385 6.8917419414858
ENSMUSG00000044645 5.71171660843958 5.97240462766257 6.2809650442115 6.14101291243907 6.25978743255655 6.04086280189518 6.20420211737821 6.25440245243172 5.84730891525757 5.53120710724301 6.20500374734693 5.624385170386 4.89287678205665 4.98989319667793 5.64093076844284 5.71384860049236 5.72009218802043 5.60419816263118 5.89080133706831 5.846543716158 5.80826638872882
ENSMUSG00000044646 6.4211502631326 6.41997505952998 6.09978341927538 6.24359699131008 6.01989499022197 6.42618561335795 6.28039768068041 6.43633009867611 6.66871968585153 7.16468062310125 6.60550541013544 6.28602427878993 6.56339224052065 6.16653306605742 6.33481916830564 6.59615443634108 6.39476299614435 6.80815759860564 6.18682915043476 6.11595986805732 5.97125247943777
ENSMUSG00000044661 5.50099484077337 5.52923112608774 5.37292432562737 5.46479519427488 5.38650090864395 5.5503507772869 4.98239630596934 5.27144782220379 5.55726816906947 5.30503476390628 5.1445062871371 5.23310065931263 4.89287678205665 5.4874181027804 5.51119201717594 5.34489449947456 5.20392157184081 5.40588399423894 5.72997972540967 5.35116156050548 5.88342437144909
ENSMUSG00000044667 11.68203944618 11.6963018177482 11.8085402963392 11.8880158133991 11.7868494932927 11.8302410267029 11.8236256711057 11.8256508161774 11.5495855698347 11.7457787510998 11.8295316404759 11.8733395261786 11.523520560264 11.7135452645273 11.7076219158935 11.8060160051635 11.7288852412904 11.8479651357862 11.7922367649769 11.8572074164723 11.9953544064339
ENSMUSG00000044674 7.40655637053411 7.1109620701405 6.82788473203848 7.26177652777923 7.28328363532724 7.10113219053942 7.03412914924417 7.32447612792414 7.26602764762411 7.39555311122754 7.60731035206439 7.11334751576548 7.50441516346539 7.33587792648978 7.4094057831759 7.40188389537984 7.43060225158667 7.8654179731955 7.23226798624367 7.28016258286149 6.90015935607093
ENSMUSG00000044676 8.65593793049368 8.70045394017642 8.91944000102855 8.78547230342907 8.76683611135603 8.59719425043216 8.64887654199023 8.76942317733029 8.65980143185505 8.70963575786583 9.22205864770105 9.16899668848028 9.3109647419414 9.27981620642779 9.23258576929154 9.23750606189398 9.24401171426408 9.01100928450216 9.23229765058073 9.16753843391433 9.15526872600839
ENSMUSG00000044690 6.91715216271671 7.03819892825256 6.55477415142062 6.91532678755781 7.17595282143561 7.08701499230597 7.00555603855129 7.24958579400939 7.09728101923685 7.46173310890354 6.87179167005831 7.33345202753732 7.32178874331924 7.17624439938883 6.95585433308051 6.77194763309251 7.30122783065562 7.35287019315706 7.39908382660336 7.09790389151121 7.05108121166086
ENSMUSG00000044708 11.6363770194673 11.7445670550284 11.7001851777554 11.6668533136035 11.5806564065829 11.7779852817125 11.4754152051927 11.5024056513018 11.6930842652372 11.380741231826 11.9477347520105 11.9431269453238 12.17846051211 12.0365656357058 12.0394379396382 12.3997623158308 11.8299034009582 12.2985875592759 12.2263375281269 12.3119082200773 12.1222212146392
ENSMUSG00000044709 6.30740604915239 6.29688296649614 5.9772156151174 6.14101291243907 6.1624381853023 6.22787712709831 6.25549311226765 6.30657106881062 6.14258938463857 6.4097372434162 6.58809443121426 6.51295955475611 6.79960131106733 6.41535980991286 6.12074842429013 6.08788703875036 6.1716094417324 6.60000773449686 6.00256919251013 6.03248652493751 6.09997839620301
ENSMUSG00000044715 8.89125171521925 9.21186830883746 8.97512971787376 9.06404218938635 8.7082285571408 9.06454509327837 9.0087717357569 8.53648592742356 8.74059653889472 8.40099754650118 8.30091756615586 8.50364999503468 8.2244858681972 8.49361893646225 8.90531505984371 8.94225210945936 8.83106338787847 8.76377172109594 8.92980065480693 9.12428220639398 9.1292064527841
ENSMUSG00000044734 6.08075546860079 6.14494055560796 6.2809650442115 6.45156704918497 6.37919804815663 6.07148910668631 6.12321627981257 6.16249894468485 6.31293146448552 5.90828534714797 6.22820783132421 6.32357941629843 6.09152794948533 6.13880626280337 6.21322615171251 6.08788703875036 5.73949252434633 5.88423619813875 6.18682915043476 6.1942823447224 6.38669798344169
ENSMUSG00000044763 7.80987554505408 7.66400068375896 7.70223132186183 7.65516155754124 7.78708723615213 7.57377954949507 7.75838534161131 7.11514347306015 7.45580997861179 7.18730871693647 7.10693628517901 7.30662388249566 7.16418261317007 7.60942578031874 7.63020669455693 7.57460803584821 7.67667805661717 7.22880451209002 7.56282600436084 7.89071902326605 7.69732608395722
ENSMUSG00000044768 6.57536766522716 6.40685150684994 6.2809650442115 6.22943254788848 6.2281460648915 6.11607747884764 5.91119058602195 6.12381301821664 6.31293146448552 6.36953247628416 6.29542788703865 6.44717570104072 6.54339692151721 6.58538798944153 6.20041601066299 6.06463269289084 6.3717652483477 6.22469908126268 6.30044455014923 5.846543716158 5.9193167355844
ENSMUSG00000044786 6.4211502631326 5.95376298061959 6.09978341927538 5.88837672841898 6.25978743255655 6.00946875916107 5.87769323301924 6.67618558146667 6.52548064112182 6.28524119012424 6.13276792963853 5.96277401984103 5.97220244134404 6.05180021931889 5.87976283550174 5.91519698506342 5.7958314075087 6.30368358229504 6.01774082692912 5.81258238205351 5.9193167355844
ENSMUSG00000044788 5.84764430303608 5.35271154137299 5.12325251150724 5.77064626737323 5.56722072465036 5.61873271156414 4.79370014950637 6.08391334257493 5.41612601414089 5.64693166344905 5.79318474462038 6.03437126891202 5.65119447120149 5.4874181027804 5.30910176798225 5.46950329423525 5.1712033760758 5.60419816263118 5.4236445038005 5.62621184457092 5.44627842800211
ENSMUSG00000044794 5.80405231978643 5.72715960285714 5.57236853165455 5.79109532647958 5.62130443187969 5.8573839673156 5.97554804053642 5.4609912702723 5.4890404469419 5.57114553459387 5.82538893375356 5.98710170652467 5.69151572713581 5.82141713395211 5.82878870656228 6.01679139941135 5.7958314075087 5.60419816263118 6.10510320313685 6.08874446827752 5.76882947822967
ENSMUSG00000044811 5.37790075168396 5.55598623227438 5.88820302809848 5.40905542781395 5.67289391758021 5.68317070655718 6.00650914397118 5.62135200844403 5.2959389797324 5.25294583931903 5.20350574295737 5.52154279247668 5.13125663865087 5.14196481937813 5.59935596898368 5.46950329423525 5.5516918879688 4.914422902836 5.22864071693445 5.04334182636779 5.44627842800211
ENSMUSG00000044835 7.45889567950155 6.64758848163493 6.73477690472366 6.80869102904885 6.87476553809154 6.78729000918337 7.11649269489607 6.1040201807799 6.51028254798153 6.12313995482721 6.27340488630482 6.3049366208768 6.1472027944292 6.70016266438283 6.68947447917169 6.91539476500273 6.66245392370862 6.77259556792773 6.78211370054058 6.97592641718952 6.3619519736772
ENSMUSG00000044847 7.26652753134411 7.08712686094811 6.49861081887005 6.62081262245861 6.8548359885981 6.59866562686417 7.10309859331438 6.66319592282131 7.50139271274476 7.46173310890354 7.45626879324258 7.60646830286873 7.85925952354186 7.63784238073074 7.33303455907232 7.40188389537984 7.53919842039073 7.73553798177395 7.48842350380246 7.53963275443003 6.93332579660913
ENSMUSG00000044857 7.95294915762664 8.37456124798728 8.11807587052473 8.33997338554572 8.47876244535948 8.36601343025106 8.3688190153983 9.32062993179918 8.58823743335395 9.0360862202525 9.30693579644766 8.9635178877772 9.0857151870163 8.46761387239008 8.45569137396607 8.27586669100198 8.22507048663502 8.58506683806124 8.34037235556547 8.0182099830734 8.50188234614418
ENSMUSG00000044881 5.23760343062389 5.32007578395503 5.37292432562737 5.38001077320102 5.31846559985998 5.39900482899 5.06128334124652 5.56001273996011 5.45321855331296 5.19780188123959 5.57857858488065 5.59115950362549 5.5207034354861 5.53505909334458 5.5339111939727 5.64932597927455 5.77735051667924 5.73254516387505 5.69103886921054 6.03248652493751 5.80826638872882
ENSMUSG00000044894 6.66916348342892 6.77382952814587 6.40967832694116 6.5886233265632 6.19571135630048 6.81346569814447 6.42063539007696 6.52594979387032 6.69563660598705 6.52353276943158 7.08268773455046 7.16422115704185 7.26324419806057 6.75411339951418 6.9631754275196 6.73007865820572 6.32452985338359 6.57940365459156 6.50183817846461 6.7945591725546 6.66258190007363
ENSMUSG00000044906 7.02621329599345 7.32935624356498 7.45209328372131 7.26177652777923 7.14371524616122 7.45876866531315 7.23159886053285 6.97680161229207 6.87053930952372 7.08247004039913 6.72149919023743 6.76145844047922 6.39438602197268 6.62473539538889 6.82507387282503 7.12214798836191 6.96308078143922 6.97337923308491 6.9858242605562 7.24555610805524 7.32377718341108
ENSMUSG00000044912 9.81644017662262 9.82786440612679 9.70980059565052 9.53670792844691 9.70406996217097 9.53023201477603 9.586718934091 9.1837674160365 9.56835083439963 9.49098398035918 9.53733988583247 9.76711774003302 9.67057776555636 9.72104590829156 9.75835770247967 9.47830647720672 9.93468963291135 9.28487370250087 9.6267363367514 9.61410655419474 9.56467157361411
ENSMUSG00000044918 5.158767263705 5.25132050368993 5.29678794142231 5.25451049284649 5.85890122039797 5.37149091694857 5.06128334124652 5.35162476336844 5.68221153731917 5.44658237799127 5.53846415241002 5.40781482913855 5.5207034354861 4.98989319667793 5.30910176798225 5.14940329174175 4.98583325904475 5.0853791147736 5.13093423044624 5.04334182636779 4.75942845826268
ENSMUSG00000044921 5.31028083804869 5.50179674430632 5.12325251150724 5.46479519427488 5.45025077709473 5.5503507772869 5.47606364356205 5.22869567631005 5.71140289618247 5.07613514787788 5.49680876764201 5.32434945177531 5.19757631457225 4.90117444840491 5.15772638855914 5.58089346505694 5.32436487016472 5.29038976935177 5.39802151020922 5.70440633521376 5.27112010983586
ENSMUSG00000044927 7.19091462744441 7.36267124081829 7.49464231315809 7.57194889158396 7.53909753364868 7.73499671190979 7.49918047382075 8.39460059254551 7.82132671549004 8.2656941681 8.13625778524426 8.11663411241242 8.24261657118164 7.8628957904302 7.93938122305686 7.74239215302423 7.69016928479023 8.57501648054274 7.73122635210276 7.72597695712926 7.80720330347656
ENSMUSG00000044933 8.26921316133366 8.3150687058741 7.95587844004444 7.91738456968564 8.1821633687708 8.05130647080965 8.37433057265887 7.65531754550772 8.64308281081738 9.18491630419329 8.54362127471596 8.5383187349205 8.89301114069436 8.54922454299011 8.24746021129901 7.85481460232211 8.42309650598388 8.02942173609832 8.22969631798614 8.15386576912462 7.45390399270526
ENSMUSG00000044934 6.55086519421097 6.33920573162359 5.88820302809848 6.22943254788848 6.01989499022197 6.35528184283569 5.91119058602195 5.95599242328469 6.4477027528131 6.30682758912854 6.22820783132421 6.43020990810599 6.58309513553969 6.41535980991286 6.35783742887763 6.19817209682433 6.43959398634421 6.47136700520891 6.65847507687398 6.46747285774787 6.24443113569473
ENSMUSG00000044937 5.31028083804869 5.09622446607183 4.76497709529077 5.10957302026348 5.51033065478983 5.37149091694857 5.06128334124652 5.56001273996011 5.10767593108373 5.19780188123959 5.25891648810682 5.13188243973315 5.31738009301374 5.14196481937813 5.38964223001313 5.09315118378703 5.20392157184081 5.22704942426219 5.02075087963815 5.4510184195651 5.44627842800211
ENSMUSG00000044949 7.71658950462074 7.43955756101214 7.6278967449211 7.52843803350834 7.74509675042463 7.57377954949507 7.50930101505857 7.74239966006667 7.97402032516612 7.81189714958216 7.86836656409355 7.79753058514083 7.79501926853954 7.61896129931024 7.46153368936779 7.3392779641057 7.36458442444856 7.35287019315706 7.5867836754705 7.67518202609173 7.50931070580197
